 'species'::'rioter','cycle'::rioter_cyclesi,'time'::rioter_timesi,'name'::rioter_namesi,'x'::rioter_x_locsi,'y'::rioter_y_locsi,'state_flock'::rioter_is_in_state_flocki,'state_violent'::rioter_is_in_state_violenti,'state_retreat'::rioter_is_in_state_retreati,'spatial_incursion_detected'::rioter_spatial_incursion_detectedi,'outnumbered_detected'::rioter_outnumbered_detectedi,'feeling_target_for_arrest_detected'::rioter_feeling_target_for_arrest_detectedi,'being_arrested_detected'::rioter_being_arrested_detectedi,'unjust_arrest_around_detected'::rioter_unjust_arrest_around_detectedi,'surrounded_detected'::rioter_surrounded_detectedi,'any_police_officer_around_detected'::rioter_any_police_officer_around_detectedi,'order_to_scatter_signal_detected'::rioter_order_to_scatter_signal_detectedi,'arrest_around_detected'::rioter_arrest_around_detectedi,'has_fear_confirmed'::rioter_has_fear_confirmedi,'has_fear'::rioter_has_feari,'has_anger'::rioter_has_angeri,'has_sadness'::rioter_has_sadnessi,'has_joy'::rioter_has_joyi,'grievance'::rioter_grievancei,'arrest_proba'::rioter_arrest_probai,'aggr_police_social_liking'::rioter_aggr_police_social_likingi,'record_damage_done'::rioter_record_damage_donei,'risk_aversion'::rioter_risk_aversioni,'police_social_liking_influence'::rioter_police_social_liking_influencei,'felt_negative_emotions'::rioter_felt_negative_emotionsi,'feel_strong_negative_emotions'::rioter_feel_strong_negative_emotionsi,'current_energy'::rioter_current_energyi 
rioter,0,0.0,rioter69,31.576735501454795,16.56644860107658,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7621563931580303,0.8997411562771962,0.0,0.0,0.07523849031053897,1.0,0.0,false,300.0
rioter,0,0.0,rioter70,40.786988128249114,30.767834653659126,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.6199389947099183,0.0,0.0,0.0,0.19173205352032352,1.0,0.0,false,300.0
rioter,0,0.0,rioter71,40.50840469071788,21.371649590650684,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7044672681767445,0.0,0.0,0.0,0.37528849136992215,1.0,0.0,false,300.0
rioter,0,0.0,rioter72,30.079957418018754,27.10563874430252,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8934714579923607,0.0,0.0,0.0,0.9446230210925652,1.0,0.0,false,300.0
rioter,0,0.0,rioter73,8.50225804557249,19.394745599806512,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.625549394426983,0.0,0.0,0.0,0.8492214169675093,1.0,0.0,false,300.0
rioter,0,0.0,rioter74,42.46077212924341,20.923282431586625,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8780123862854404,0.0,0.0,0.0,0.5932349581567163,1.0,0.0,false,300.0
rioter,0,0.0,rioter75,26.64675661596425,21.767194380719516,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.04421721148275759,0.0,0.0,0.0,0.7495963481304596,1.0,0.0,false,300.0
rioter,0,0.0,rioter76,24.760238771259598,31.858582363379636,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5363835976068146,0.9999999999897116,0.0,0.0,0.722892032117945,1.0,0.0,false,300.0
rioter,0,0.0,rioter77,48.843803660005776,23.65727395227411,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.28943301122872056,0.0,0.0,0.0,0.20452177501997848,1.0,0.0,false,300.0
rioter,0,0.0,rioter78,3.6400542494411914,28.020854566613316,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.5066798812259923,0.0,0.0,0.0,0.26551064903909527,1.0,0.0,false,300.0
rioter,0,0.0,rioter79,48.8506318020108,17.397354238783002,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.41879641885985985,0.9999999989764614,0.0,0.0,0.6334816112643231,1.0,0.0,false,300.0
rioter,0,0.0,rioter80,1.7715057580077154,22.913005474492454,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.01632787082044729,0.0,0.0,0.0,0.7528729812491189,1.0,0.0,false,300.0
rioter,0,0.0,rioter81,30.589593562681255,22.18848484628789,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2411931944574922,0.0,0.0,0.0,0.6696629339710751,1.0,0.0,false,300.0
rioter,0,0.0,rioter82,10.823045805941499,21.008421169951397,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.9896323341091504,0.0,0.0,0.0,0.907553932499425,1.0,0.0,false,300.0
rioter,0,0.0,rioter83,16.292154635858424,24.50219117832855,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.25878974486751716,0.0,0.0,0.0,0.25192461890024187,1.0,0.0,false,300.0
rioter,0,0.0,rioter84,30.88619108165154,29.476242827473023,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.2190325120659007,0.0,0.0,0.0,0.6745433359821932,1.0,0.0,false,300.0
rioter,0,0.0,rioter85,49.64646880861599,34.96324017548064,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.8809490660806072,0.9999999999989685,0.0,0.0,0.6992165591597337,1.0,0.0,false,300.0
rioter,0,0.0,rioter86,16.16843292239115,17.124793382518213,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.35666169521670754,0.0,0.0,0.0,0.12453120834770404,1.0,0.0,false,300.0
rioter,0,0.0,rioter87,2.0386483300694573,27.571468586185407,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.40082262039013217,0.0,0.0,0.0,0.5484060185288951,1.0,0.0,false,300.0
rioter,0,0.0,rioter88,42.44459181655115,20.405845878360434,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7631518359788598,0.0,0.0,0.0,0.3750712002624802,1.0,0.0,false,300.0
rioter,0,0.0,rioter89,28.835485714479653,15.632522760316972,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,0.7999404423885413,0.9999999989764614,0.0,0.0,0.8361665276412937,1.0,0.0,false,300.0
